"","gene","symbol","Description","Entrez"
"330","AT1G27980","DPL1","dihydrosphingosine phosphate lyase(DPL1)",839691
"331","AT1G19020","AT1G19020","CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase(AT1G19020)",838483
"332","AT3G59700","LECRK55","lectin-receptor kinase(HLECRK)",825139
"333","AT4G16760","ACX1","acyl-CoA oxidase 1(ACX1)",827381
"334","AT3G14050","RSH2","RELA/SPOT homolog 2(RSH2)",820619
"335","AT3G11820","SYP121","syntaxin of plants 121(SYP121)",820355
"336","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G19010)",821434
"337","AT5G47120","BI-1","BAX inhibitor 1(BI1)",834758
"338","AT1G65500","AT1G65500","transmembrane protein(AT1G65500)",842862
"339","AT5G64510","TIN1","tunicamycin induced protein(TIN1)",836572
"340","AT5G40670","AT5G40670","PQ-loop repeat family protein / transmembrane family protein(AT5G40670)",834067
"341","AT3G02240","RGF7","root meristem growth factor-like protein(RGF7)",820386
"342","AT3G53120","VPS37-1","Modifier of rudimentary (Mod(r)) protein(VPS37-1)",824478
"343","AT5G45130","RABF2A","Ras small GTP-binding family protein(RHA1)",834549
"344","AT4G12300","CYP706A4","cytochrome P450, family 706, subfamily A, polypeptide 4(CYP706A4)",826839
"345","AT5G60360","ALEU","aleurain-like protease(ALP)",836158
"346","AT1G19310","AT1G19310","RING/U-box superfamily protein(AT1G19310)",838513
"347","AT3G66654","CYP21-4","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT3G66654)",819847
"348","AT1G68000","PIS1","phosphatidylinositol synthase 1(PIS1)",843128
"349","AT3G11780","AT3G11780","MD-2-related lipid recognition domain-containing protein / ML domain-containing protein(AT3G11780)",820352
"350","AT5G65910","AT5G65910","BSD domain-containing protein(AT5G65910)",836720
"351","AT1G76390","PUB43","ARM repeat superfamily protein(PUB43)",843971
"352","AT2G34080","AT2G34080","Cysteine proteinases superfamily protein(AT2G34080)",817969
"353","AT5G09530","AT5G09530","hydroxyproline-rich glycoprotein family protein(PELPK1)",830812
"354","AT5G55860","AT5G55860","weak chloroplast movement under blue light protein (DUF827)(AT5G55860)",835681
"355","AT1G07230","NPC1","non-specific phospholipase C1(NPC1)",837234
"356","AT2G23320","WRKY15","WRKY DNA-binding protein 15(WRKY15)",816864
"357","AT3G48760","PAT05","DHHC-type zinc finger family protein(AT3G48760)",824037
"358","AT1G12810","AT1G12810","proline-rich family protein(AT1G12810)",837837
"359","AT2G33120","VAMP722","synaptobrevin-related protein 1(SAR1)",817874
"360","AT3G19580","AZF2","zinc-finger protein 2(ZF2)",821495
"361","AT5G13810","AT5G13810","Glutaredoxin family protein(AT5G13810)",831226
"362","AT5G51680","AT5G51680","hydroxyproline-rich glycoprotein family protein(AT5G51680)",835242
"363","AT1G23550","SRO2","similar to RCD one 2(SRO2)",838965
"364","AT2G41190","AT2G41190","Transmembrane amino acid transporter family protein(AT2G41190)",818718
"365","AT3G17100","BHLH147","sequence-specific DNA binding transcription factor(AT3G17100)",820967
"366","AT3G12920","BRG3","SBP (S-ribonuclease binding protein) family protein(BRG3)",820477
"367","AT3G53620","PPA4","pyrophosphorylase 4(PPa4)",824530
"368","AT1G26930","AT1G26930","Galactose oxidase/kelch repeat superfamily protein(AT1G26930)",839583
"369","AT5G57900","SKIP1","SKP1 interacting partner 1(SKIP1)",835901
"370","AT5G61660","AT5G61660","glycine-rich protein(AT5G61660)",836288
"371","AT5G17860","CCX1","calcium exchanger 7(CAX7)",831654
"372","AT5G62540","UBC3","ubiquitin-conjugating enzyme 3(UBC3)",836374
"373","AT1G77000","SKP2B","RNI-like superfamily protein(SKP2B)",844036
"374","AT4G17215","AT4G17215","Pollen Ole e 1 allergen and extensin family protein(AT4G17215)",827433
"375","AT1G79590","SYP52","syntaxin of plants 52(SYP52)",844297
"376","AT2G38250","GT-3B","Homeodomain-like superfamily protein(AT2G38250)",818404
"377","AT3G61200","AT3G61200","Thioesterase superfamily protein(AT3G61200)",825292
"378","AT2G41200","AT2G41200","transmembrane protein(AT2G41200)",818719
"379","AT5G07390","RBOHA","respiratory burst oxidase homolog A(RBOHA)",830630
"380","AT3G22260","AT3G22260","Cysteine proteinases superfamily protein(AT3G22260)",821796
"381","AT1G16670","AT1G16670","Protein kinase superfamily protein(AT1G16670)",838236
"382","AT5G01550","LECRK63","lectin receptor kinase a4.1(LECRKA4.2)",831700
"383","AT4G39090","RD19A","Papain family cysteine protease(RD19)",830064
"384","AT1G29400","ML5","MEI2-like protein 5(ML5)",839816
"385","AT3G54420","ATEP3","homolog of carrot EP3-3 chitinase(EP3)",824608
"386","AT5G02020","SIS","E3 ubiquitin-protein ligase RLIM-like protein(SIS)",831782
"387","AT1G04970","AT1G04970","lipid-binding serum glycoprotein family protein(AT1G04970)",839357
"388","AT3G51920","CML9","calmodulin 9(CAM9)",824355
"389","AT5G41350","AT5G41350","RING/U-box superfamily protein(AT5G41350)",834137
"390","AT1G51915","AT1G51915","cryptdin protein-like protein(AT1G51915)",841619
"391","AT3G13310","AT3G13310","Chaperone DnaJ-domain superfamily protein(AT3G13310)",820531
"392","AT4G29900","ACA10","autoinhibited Ca(2+)-ATPase 10(ACA10)",829112
"393","AT5G04930","ALA1","aminophospholipid ATPase 1(ALA1)",830375
"394","AT1G64610","AT1G64610","Transducin/WD40 repeat-like superfamily protein(AT1G64610)",842769
"395","AT2G01650","PUX2","plant UBX domain-containing protein 2(PUX2)",814694
"396","AT4G39830","AT4G39830","Cupredoxin superfamily protein(AT4G39830)",830142
"397","AT3G54840","RABF1","Ras-related small GTP-binding family protein(ARA6)",824649
"398","AT5G13190","AT5G13190","GSH-induced LITAF domain protein(GILP)",831158
"399","AT1G69840","HIR2","SPFH/Band 7/PHB domain-containing membrane-associated protein family(AT1G69840)",843320
"400","AT5G26770","AT5G26770","myosin heavy chain, cardiac protein(AT5G26770)",832735
"401","AT2G24600","AT2G24600","Ankyrin repeat family protein(AT2G24600)",816996
"402","AT1G02170","AMC1","metacaspase 1(MC1)",839561
"403","AT3G63080","GPX5","glutathione peroxidase 5(GPX5)",825483
"404","AT3G11840","PUB24","E3 ubiquitin-protein ligase PUB24-like protein(PUB24)",820357
"405","AT2G21188","AT2G21188","ncRNA(AT2G21188)",5007894
"406","AT4G20390","AT4G20390","Uncharacterized protein family (UPF0497)(AT4G20390)",827787
"407","AT4G19720","AT4G19720","Glycosyl hydrolase family protein with chitinase insertion domain-containing protein(AT4G19720)",827716
"408","AT5G60280","LECRK18","Concanavalin A-like lectin protein kinase family protein(AT5G60280)",836150
"409","AT1G31280","AGO2","Argonaute family protein(AGO2)",840016
"410","AT1G63440","HMA5","heavy metal atpase 5(HMA5)",842650
"411","AT5G05965","AT5G05965","cell wall RBR3-like protein(AT5G05965)",830482
"412","AT1G31173","MIR167D","ncRNA(MIR167d)",28717283
"413","AT5G46330","FLS2","Leucine-rich receptor-like protein kinase family protein(FLS2)",834676
"414","AT2G19960","AT2G19960","hAT family dimerization domain-containing protein(AT2G19960)",28718288
"415","AT1G36600","AT1G36600","hypothetical protein(AT1G36600)",3767017
"416","AT5G05530","AT5G05530","RING/U-box superfamily protein(AT5G05530)",830436
"417","AT3G06840","AT3G06840","hypothetical protein(AT3G06840)",819868
"418","AT1G26890","AT1G26890","FBD, F-box and Leucine Rich Repeat domains containing protein(AT1G26890)",838986
"419","AT2G18490","AT2G18490","C2H2-like zinc finger protein(AT2G18490)",816364
"420","AT2G04115","AT2G04115","Plant self-incompatibility protein S1 family(AT2G04115)",10723062
"421","AT3G03650","EDA5","Exostosin family protein(EDA5)",821197
"422","AT4G23870","AT4G23870","hypothetical protein(AT4G23870)",828486
"423","AT5G58570","AT5G58570","transmembrane protein(AT5G58570)",835970
"424","AT1G67980","CCOAMT","caffeoyl-CoA 3-O-methyltransferase(CCOAMT)",843126
"425","AT2G19802","AT2G19802","transmembrane protein(AT2G19802)",3768170
"426","AT5G46770","AT5G46770","hypothetical protein(AT5G46770)",834720
"427","ATCG00970","RRN5S",NA,NA
"428","AT4G02300","PME39","Plant invertase/pectin methylesterase inhibitor superfamily(AT4G02300)",827708
"429","AT5G45880","AT5G45880","Pollen Ole e 1 allergen and extensin family protein(AT5G45880)",834628
"430","AT3G49620","DIN11","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(DIN11)",824124
"431","AT5G01732","AT5G01732","ncRNA(AT5G01732)",6240681
"432","AT4G18980","AtS40-3","AtS40-3(AtS40-3)",827634
"433","AT3G13950","AT3G13950","ankyrin(AT3G13950)",820608
"434","AT4G04540","CRK39","cysteine-rich RLK (RECEPTOR-like protein kinase) 39(CRK39)",825785
"435","AT5G64490","APUM26","ARM repeat superfamily protein(AT5G64490)",836570
"436","AT1G21010","AT1G21010","poly polymerase(AT1G21010)",838695
"437","AT1G23120","AT1G23120","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G23120)",838920
"438","AT3G15770","AT3G15770","hypothetical protein(AT3G15770)",820820
"439","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(HFR1)",839300
"440","AT3G60690","AT3G60690","SAUR-like auxin-responsive protein family(AT3G60690)",825240
"441","AT4G18010","IP5P2","myo-inositol polyphosphate 5-phosphatase 2(IP5PII)",827526
"442","AT5G24160","SQE6","squalene monooxygenase 6(SQE6)",832482
"443","AT4G33565","AT4G33565","RING/U-box superfamily protein(AT4G33565)",829496
"444","AT4G37150","MES9","methyl esterase 9(MES9)",829869
"445","AT1G28380","NSL1","MAC/Perforin domain-containing protein(NSL1)",839735
"446","AT1G67060","AT1G67060","peptidase M50B-like protein(AT1G67060)",843026
"447","AT1G32460","AT1G32460","hypothetical protein(AT1G32460)",840140
"448","AT1G60940","SRK2B","SNF1-related protein kinase 2.10(SNRK2.10)",842385
"449","AT1G61380","SD129","S-domain-1 29(SD1-29)",842432
"450","AT5G03320","AT5G03320","Protein kinase superfamily protein(AT5G03320)",831876
"451","AT3G29810","COBL3","COBRA-like protein 2 precursor(COBL2)",822697
"452","AT1G08930","ERD6","Major facilitator superfamily protein(ERD6)",837414
"453","AT5G20240","PI","K-box region and MADS-box transcription factor family protein(PI)",832146
"454","AT2G28630","KCS12","3-ketoacyl-CoA synthase 12(KCS12)",817412
"455","AT1G30820","AT1G30820","CTP synthase family protein(AT1G30820)",839964
"456","AT5G04770","CAT6","cationic amino acid transporter 6(CAT6)",830355
"457","AT4G31080","AT4G31080","integral membrane metal-binding family protein (DUF2296)(AT4G31080)",829235
"458","AT1G69850","NPF4.6","nitrate transporter 1:2(NRT1:2)",843321
"459","AT3G04350","AT3G04350","vacuolar sorting-associated protein (DUF946)(AT3G04350)",819590
"460","AT5G60270","LECRK17","Concanavalin A-like lectin protein kinase family protein(AT5G60270)",836149
"461","AT1G02860","BAH1","SPX (SYG1/Pho81/XPR1) domain-containing protein(NLA)",839559
"462","AT2G30600","AT2G30600","BTB/POZ domain-containing protein(AT2G30600)",817610
"463","AT1G18330","RVE7","Homeodomain-like superfamily protein(EPR1)",838413
"464","AT4G28880","ckl3","casein kinase I-like 3(ckl3)",829009
"465","AT4G32150","VAMP711","vesicle-associated membrane protein 711(VAMP711)",829347
"466","AT2G18700","TPS11","trehalose phosphatase/synthase 11(TPS11)",816385
"467","AT2G32150","AT2G32150","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT2G32150)",817774
"468","AT3G03990","D14","alpha/beta-Hydrolases superfamily protein(AT3G03990)",819554
"469","AT4G16190","AT4G16190","Papain family cysteine protease(AT4G16190)",827311
"470","AT3G54880","AT3G54880","zinc finger protein(AT3G54880)",824653
"471","AT1G80380","GLYK","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G80380)",844378
"472","AT4G24230","ACBP3","acyl-CoA-binding domain 3(ACBP3)",828524
"473","AT5G04040","SDP1","Patatin-like phospholipase family protein(SDP1)",830283
"474","AT1G55810","UKL3","uridine kinase-like 3(UKL3)",842031
"475","AT4G13530","AT4G13530","transmembrane protein(AT4G13530)",826985
"476","AT3G52480","AT3G52480","transmembrane protein(AT3G52480)",824413
"477","AT4G13250","NYC1","NAD(P)-binding Rossmann-fold superfamily protein(NYC1)",826942
"478","AT4G35770","STR15","Rhodanese/Cell cycle control phosphatase superfamily protein(SEN1)",829730
"479","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs(AT3G15450)",820784
"480","AT3G17510","CIPK1","CBL-interacting protein kinase 1(CIPK1)",821016
"481","AT1G27290","AT1G27290","transmembrane protein(AT1G27290)",839618
"482","AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein(AT5G18650)",831983
"483","AT5G18850","AT5G18850","Low-density receptor-like protein(AT5G18850)",832003
"484","AT5G67420","LBD37","LOB domain-containing protein 37(LBD37)",836878
"485","AT5G23730","RUP2","Transducin/WD40 repeat-like superfamily protein(RUP2)",832438
"486","AT5G65380","AT5G65380","MATE efflux family protein(AT5G65380)",836663
"487","AT2G23290","AtMYB70","myb domain protein 70(MYB70)",816861
"488","AT3G22060","CRRSP38","Receptor-like protein kinase-related family protein(AT3G22060)",821768
"489","AT1G24530","AT1G24530","Transducin/WD40 repeat-like superfamily protein(AT1G24530)",839068
"490","AT2G36950","AT2G36950","Heavy metal transport/detoxification superfamily protein(AT2G36950)",818269
"491","AT1G51200","SAP2","A20/AN1-like zinc finger family protein(AT1G51200)",841543
"492","AT2G45180","AT2G45180","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G45180)",819126
"493","AT4G34138","UGT73B1","UDP-glucosyl transferase 73B1(UGT73B1)",829561
"494","AT4G14040","SBP2","selenium-binding protein 2(SBP2)",827040
"495","AT5G59570","BOA","Homeodomain-like superfamily protein(BOA)",836076
"496","AT1G76520","AT1G76520","Auxin efflux carrier family protein(AT1G76520)",843985
"497","AT1G54740","AT1G54740","FANTASTIC four-like protein (DUF3049)(AT1G54740)",841915
"498","AT2G39570","ACR9","ACT domain-containing protein(ACR9)",818542
"499","AT4G15550","UGT75D1","indole-3-acetate beta-D-glucosyltransferase(IAGLU)",827229
"500","AT1G49032","AT1G49032","hypothetical protein(AT1G49032)",6240812
"501","AT3G06070","AT3G06070","hypothetical protein(AT3G06070)",819780
"502","AT2G28120","AT2G28120","Major facilitator superfamily protein(AT2G28120)",817358
"503","AT3G14770","SWEET2","Nodulin MtN3 family protein(SWEET2)",820705
"504","AT1G25550","AT1G25550","myb-like transcription factor family protein(AT1G25550)",839142
"505","AT5G43860","CLH2","chlorophyllase 2(CLH2)",834408
"506","AT1G78230","AT1G78230","Outer arm dynein light chain 1 protein(AT1G78230)",844159
"507","AT2G26980","CIPK3","CBL-interacting protein kinase 3(CIPK3)",817240
"508","AT4G37540","LBD39","LOB domain-containing protein 39(LBD39)",829909
"509","AT1G19770","PUP14","purine permease 14(PUP14)",838565
"510","AT1G05560","UGT75B1","UDP-glucosyltransferase 75B1(UGT75B1)",837058
"511","AT5G59030","COPT1","copper transporter 1(COPT1)",836020
"512","AT5G65925","AT5G65925","hypothetical protein(AT5G65925)",836722
"513","AT3G49940","LBD38","LOB domain-containing protein 38(LBD38)",824156
"514","AT5G16970","P1","alkenal reductase(AER)",831560
"515","AT2G20230","TOM2AH2","Tetraspanin family protein(AT2G20230)",816542
"516","AT1G76490","HMG1","hydroxy methylglutaryl CoA reductase 1(HMG1)",843982
"517","AT3G27770","AT3G27770","plant/protein(AT3G27770)",822398
"518","AT1G66150","TMK1","transmembrane kinase 1(TMK1)",842930
"519","AT1G29340","PUB17","plant U-box 17(PUB17)",839808
"520","AT1G67480","AT1G67480","Galactose oxidase/kelch repeat superfamily protein(AT1G67480)",843069
"521","AT1G65970","PRXIIC","thioredoxin-dependent peroxidase 2(TPX2)",842909
"522","AT2G19800","MIOX2","myo-inositol oxygenase 2(MIOX2)",816499
"523","AT1G59700","GSTU16","glutathione S-transferase TAU 16(GSTU16)",842261
"524","AT2G29450","GSTU5","glutathione S-transferase tau 5(GSTU5)",817494
"525","AT4G14030","SBP1","selenium-binding protein 1(SBP1)",827039
"526","AT5G57710","AT5G57710","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein(AT5G57710)",835878
"527","AT3G54366","AT3G54366","ncRNA(AT3G54366)",7922525
"528","AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 precursor(FLA18)",820342
"529","AT4G18710","ASK7","Protein kinase superfamily protein(BIN2)",827605
"530","AT3G60220","ATL4","TOXICOS EN LEVADURA 4(ATL4)",825192
"531","AT4G26540","AT4G26540","Leucine-rich repeat receptor-like protein kinase family protein(AT4G26540)",828760
"532","AT4G39400","BRI1","Leucine-rich receptor-like protein kinase family protein(BRI1)",830095
"533","AT1G35670","CPK11","calcium-dependent protein kinase 2(CDPK2)",840471
"534","AT4G29950","AT4G29950","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT4G29950)",829118
"535","AT1G72150","PATL1","PATELLIN 1(PATL1)",843546
"536","AT1G75220","AT1G75220","Major facilitator superfamily protein(ERDL6)",843859
"537","AT1G09480","AT1G09480","NAD(P)-binding Rossmann-fold superfamily protein(AT1G09480)",837471
"538","AT1G13960","WRKY4","WRKY DNA-binding protein 4(WRKY4)",837956
"539","AT3G54500","AT3G54500","agglutinin-like protein(AT3G54500)",824615
"540","AT1G73750","AT1G73750","alpha/beta hydrolase family protein(AT1G73750)",843710
"541","AT1G71030","ATMYBL2","MYB-like 2(MYBL2)",843443
"542","AT2G06025","AT2G06025","Acyl-CoA N-acyltransferases (NAT) superfamily protein(AT2G06025)",815157
"543","AT2G38820","AT2G38820","DNA-directed RNA polymerase subunit beta-beta protein, putative (DUF506)(AT2G38820)",818464
"544","AT5G14780","FDH1","formate dehydrogenase(FDH)",831330
"545","AT3G23400","PAP6","Plastid-lipid associated protein PAP / fibrillin family protein(FIB4)",821921
