"","gene","symbol","Description","Entrez"
"1281","AT3G03580","PCMP-H23","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G03580)",821229
"1282","AT3G07290","AT3G07290","Pentatricopeptide repeat (PPR) superfamily protein(AT3G07290)",819917
"1283","AT1G48610","AT1G48610","AT hook motif-containing protein(AT1G48610)",841282
"1284","AT2G21090","PCMP-E48","Pentatricopeptide repeat (PPR-like) superfamily protein(AT2G21090)",816644
"1285","AT3G59420","ACR4","crinkly4(CR4)",825111
"1286","AT4G37740","GRF2","growth-regulating factor 2(GRF2)",829930
"1287","AT5G25010","AT5G25010","enhanced disease resistance-like protein (DUF1336)(AT5G25010)",832571
"1288","AT4G10620","AT4G10620","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G10620)",826654
"1289","AT5G51590","AHL4","AT hook motif DNA-binding family protein(AT5G51590)",835233
"1290","AT2G35030","PCMP-E15","Pentatricopeptide repeat (PPR) superfamily protein(AT2G35030)",818067
"1291","AT4G25160","PUB35","U-box domain-containing protein kinase family protein(AT4G25160)",828619
"1292","AT1G10460","GLP7","germin-like protein 7(GLP7)",837586
"1293","AT1G55200","AT1G55200","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein(AT1G55200)",841963
"1294","AT3G49080","AT3G49080","Ribosomal protein S5 domain 2-like superfamily protein(AT3G49080)",824070
"1295","AT4G18670","LRX5","Leucine-rich repeat (LRR) family protein(AT4G18670)",827601
"1296","AT1G77855","AT1G77855","BPS1-like protein(AT1G77855)",844121
"1297","AT1G07270","CDC6B","Cell division control, Cdc6(AT1G07270)",837238
"1298","AT5G37530","AT5G37530","NAD(P)-binding Rossmann-fold superfamily protein(AT5G37530)",833731
"1299","AT4G08210","PCMP-E100","Pentatricopeptide repeat (PPR-like) superfamily protein(AT4G08210)",826371
"1300","AT1G14120","AT1G14120","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G14120)",837971
"1301","AT2G15760","AT2G15760","calmodulin-binding protein (DUF1645)(AT2G15760)",816070
"1302","AT1G34770","AT1G34770","melanoma-associated antigen G1-like protein(AT1G34770)",840381
"1303","AT5G01120","AT5G01120","hypothetical protein (DUF674)(AT5G01120)",831814
"1304","AT2G24700","REM10","Transcriptional factor B3 family protein(AT2G24700)",817006
"1305","AT5G48660","AT5G48660","B-cell receptor-associated protein 31-like protein(AT5G48660)",834924
"1306","AT2G20835","AT2G20835","hypothetical protein(AT2G20835)",816616
"1307","AT3G22810","AT3G22810","auxin canalization protein (DUF828)(AT3G22810)",821852
"1308","AT4G31460","AT4G31460","Ribosomal L28 family(AT4G31460)",829273
"1309","AT3G05690","NFYA2","nuclear factor Y, subunit A2(NF-YA2)",819738
"1310","AT5G62680","NPF2.11","Major facilitator superfamily protein(GTR2)",836389
"1311","AT5G37570","PCMP-E37","Pentatricopeptide repeat (PPR-like) superfamily protein(AT5G37570)",833735
"1312","AT1G51770","AT1G51770","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT1G51770)",841603
"1313","AT5G40980","AT5G40980","AT.I.24-6 protein, putative (DUF 3339)(AT5G40980)",834100
"1314","AT2G30380","AT2G30380","MYB family transcription factor(AT2G30380)",28718318
"1315","AT1G05640","AT1G05640","Ankyrin repeat family protein(AT1G05640)",837070
"1316","AT5G60490","FLA12","FASCICLIN-like arabinogalactan-protein 12(FLA12)",836170
"1317","AT1G16780","VHP2","Inorganic H pyrophosphatase family protein(VHP2;2)",838249
"1318","AT1G50710","AT1G50710","HAUS augmin-like complex subunit(AUG4)",841493
"1319","AT1G59960","AT1G59960","NAD(P)-linked oxidoreductase superfamily protein(AT1G59960)",842290
"1320","AT1G33590","AT1G33590","Leucine-rich repeat (LRR) family protein(AT1G33590)",840253
"1321","AT2G22420","PER17","Peroxidase superfamily protein(AT2G22420)",816773
"1322","AT2G13600","PCMP-E76","Pentatricopeptide repeat (PPR) superfamily protein(SLO2)",815845
"1323","AT4G12910","SCPL20","serine carboxypeptidase-like 20(scpl20)",826903
"1324","AT3G57780","AT3G57780","nucleolar-like protein(AT3G57780)",824947
"1325","AT3G61650","TUBG1","gamma-tubulin(TUBG1)",825338
"1326","AT4G01110","AT4G01110","late embryogenesis abundant hydroxyproline-rich glycoprotein family protein(AT4G01110)",827897
"1327","AT5G44030","CESA4","cellulose synthase A4(CESA4)",834426
"1328","AT3G45680","NPF2.3","Major facilitator superfamily protein(AT3G45680)",823710
"1329","AT5G12870","MYB46","myb domain protein 46(MYB46)",831127
"1330","AT1G09610","GXM1","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXM3)",837488
"1331","AT3G63290","AT3G63290","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G63290)",825504
"1332","AT3G45080","SOT6","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45080)",823643
"1333","AT1G20850","XCP2","xylem cysteine peptidase 2(XCP2)",838677
"1334","AT5G37180","SUS5","sucrose synthase 5(SUS5)",833692
"1335","AT1G48740","AT1G48740","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G48740)",841296
"1336","AT4G27510","AT4G27510","2-isopropylmalate synthase(AT4G27510)",828860
"1337","AT2G29125","RTFL2","ROTUNDIFOLIA like 2(RTFL2)",817461
"1338","AT3G07425","AT3G07425","transmembrane protein(AT3G07425)",2745874
"1339","AT1G72125","NPF5.13","Major facilitator superfamily protein(AT1G72125)",6241212
"1340","AT3G05740","RECQL1","RECQ helicase l1(RECQI1)",819743
"1341","AT4G36240","GATA7","GATA transcription factor 7(GATA7)",829781
"1342","AT1G53060","AT1G53060","Legume lectin family protein(AT1G53060)",841740
"1343","AT2G04570","AT2G04570","GDSL-like Lipase/Acylhydrolase superfamily protein(AT2G04570)",814999
"1344","AT1G50060","AT1G50060","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT1G50060)",841430
"1345","AT4G11230","RBOHI","Riboflavin synthase-like superfamily protein(AT4G11230)",826725
"1346","AT3G25970","PCMP-E46","Pentatricopeptide repeat (PPR) superfamily protein(AT3G25970)",822194
"1347","AT3G58980","AT3G58980","F-box family protein(AT3G58980)",825067
"1348","AT4G30860","ASHR3","SET domain group 4(SDG4)",829210
"1349","AT1G17700","PRA1F1","prenylated RAB acceptor 1.F1(PRA1.F1)",838346
"1350","AT5G06000","EIF3G2","eukaryotic translation initiation factor 3G2(EIF3G2)",830487
"1351","AT3G05430","AT3G05430","Tudor/PWWP/MBT superfamily protein(AT3G05430)",819708
"1352","AT5G16690","ORC3","origin recognition complex subunit 3(ORC3)",831530
"1353","AT5G50010","BHLH145","transcription factor bHLH145(AT5G50010)",835065
"1354","AT1G53000","KDSB","Nucleotide-diphospho-sugar transferases superfamily protein(CKS)",841733
"1355","AT5G37000","AT5G37000","glycosyltransferase family exostosin protein(AT5G37000)",833670
"1356","AT5G66960","AT5G66960","Prolyl oligopeptidase family protein(AT5G66960)",836830
"1357","AT2G13690","PRL1-IFG","PRLI-interacting factor(AT2G13690)",815853
"1358","AT5G25590","AT5G25590","DNA ligase (DUF630 and DUF632)(AT5G25590)",832634
"1359","AT3G09200","RPP0B","Ribosomal protein L10 family protein(AT3G09200)",820076
"1360","AT3G25520","ATL5","ribosomal protein L5(ATL5)",822138
"1361","AT1G80620","AT1G80620","S15/NS1, RNA-binding protein(AT1G80620)",844401
"1362","AT5G12410","AT5G12410","THUMP domain-containing protein(AT5G12410)",831116
"1363","AT2G07170","AT2G07170","ARM repeat superfamily protein(AT2G07170)",815286
"1364","AT5G15530","BCCP2","biotin carboxyl carrier protein 2(BCCP2)",831406
"1365","AT4G16630","RH28","DEA(D/H)-box RNA helicase family protein(AT4G16630)",827364
"1366","AT5G36740","AT5G36740","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein(AT5G36740)",833643
"1367","AT2G43360","BIO2","Radical SAM superfamily protein(BIO2)",818937
"1368","AT3G13470","CPN60B2","TCP-1/cpn60 chaperonin family protein(Cpn60beta2)",820549
"1369","AT2G22230","AT2G22230","Thioesterase superfamily protein(AT2G22230)",816756
"1370","AT5G49170","AT5G49170","hypothetical protein(AT5G49170)",834976
"1371","AT5G62290","AT5G62290","nucleotide-sensitive chloride conductance regulator (ICln) family protein(AT5G62290)",836350
"1372","AT4G17520","AT4G17520","Hyaluronan / mRNA binding family(AT4G17520)",827467
"1373","AT5G15780","AT5G15780","Pollen Ole e 1 allergen and extensin family protein(AT5G15780)",831434
"1374","AT3G56370","AT3G56370","Leucine-rich repeat protein kinase family protein(AT3G56370)",824804
"1375","AT3G61310","AHL11","AT hook motif DNA-binding family protein(AT3G61310)",825303
"1376","AT5G40030","AT5G40030","Protein kinase superfamily protein(AT5G40030)",834000
"1377","AT5G64330","RPT3","Phototropic-responsive NPH3 family protein(NPH3)",836554
"1378","AT1G43650","AT1G43650","nodulin MtN21 /EamA-like transporter family protein(UMAMIT22)",840949
"1379","AT4G30930","RPL21M","Ribosomal protein L21(NFD1)",829217
"1380","AT1G60770","AT1G60770","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G60770)",842371
"1381","AT3G49250","DMS3","defective in meristem silencing 3(DMS3)",824086
"1382","AT5G56680","SYNC1","Class II aminoacyl-tRNA and biotin synthetases superfamily protein(SYNC1)",835769
"1383","AT3G17840","RLK902","receptor-like kinase 902(RLK902)",821053
"1384","AT5G10920","T30N20_190","L-Aspartase-like family protein(AT5G10920)",830959
"1385","AT1G10930","RECQL4A","DNA helicase (RECQl4A)(RECQ4A)",837636
"1386","AT1G78580","TPS1","trehalose-6-phosphate synthase(TPS1)",844194
"1387","AT4G17970","ALMT12","aluminum-activated, malate transporter 12(ALMT12)",827522
"1388","AT3G52170","AT3G52170","DNA binding protein(AT3G52170)",824382
"1389","AT1G17920","HDG12","homeodomain GLABROUS 12(HDG12)",838371
"1390","AT1G69040","ACR4","ACT domain repeat 4(ACR4)",843236
"1391","AT2G29050","ATRBL1","RHOMBOID-like 1(RBL1)",817453
"1392","AT1G27460","NPGR1","no pollen germination related 1(NPGR1)",839637
"1393","AT2G42740","RPL11A","ribosomal protein large subunit 16A(RPL16A)",818874
"1394","AT1G79560","FTSH12","FTSH protease 12(FTSH12)",844294
"1395","AT2G44580","AT2G44580","zinc ion binding protein(AT2G44580)",819066
"1396","AT1G31150","AT1G31150","K-box region protein (DUF1985)(AT1G31150)",840000
"1397","AT3G17830","AT3G17830","Molecular chaperone Hsp40/DnaJ family protein(AT3G17830)",821051
"1398","AT5G14610","RH46","DEAD box RNA helicase family protein(AT5G14610)",831313
"1399","AT1G44780","AT1G44780","translation initiation factor(AT1G44780)",841042
"1400","AT3G13674","AT3G13674","hypothetical protein(AT3G13674)",820574
"1401","AT5G14230","AT5G14230","ankyrin(AT5G14230)",831273
"1402","AT1G26330","AT1G26330","DNA binding protein(AT1G26330)",839175
"1403","AT2G38080","IRX12","Laccase/Diphenol oxidase family protein(IRX12)",818386
"1404","AT5G41140","AT5G41140","Myosin heavy chain-related protein(AT5G41140)",834116
"1405","AT1G63810","AT1G63810","nucleolar protein(AT1G63810)",842684
"1406","AT3G57940","AT3G57940","GNAT acetyltransferase (DUF699)(AT3G57940)",824963
"1407","AT5G42880","WEL3","WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT-like protein (DUF827)(AT5G42880)",834299
"1408","AT1G04610","YUC3","YUCCA 3(YUC3)",839474
"1409","AT4G09810","AT4G09810","Nucleotide-sugar transporter family protein(AT4G09810)",826570
"1410","AT4G10640","IQD16","IQ-domain 16(IQD16)",826656
"1411","AT5G20550","AT5G20550","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G20550)",832177
"1412","AT2G23050","NPY4","Phototropic-responsive NPH3 family protein(NPY4)",816835
"1413","AT3G09720","RH57","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G09720)",820129
"1414","AT1G23935","AT1G23935","apoptosis inhibitory protein(AT1G23935)",2745761
"1415","AT2G24070","QWRF4","QWRF motif protein (DUF566)(QWRF4)",816941
"1416","AT4G32720","LA1","La protein 1(La1)",829408
"1417","AT1G75640","AT1G75640","Leucine-rich receptor-like protein kinase family protein(AT1G75640)",843899
"1418","AT3G62630","AT3G62630","stress response NST1-like protein (DUF1645)(AT3G62630)",825437
"1419","AT1G52930","AT1G52930","Ribosomal RNA processing Brix domain protein(AT1G52930)",841726
"1420","AT1G80280","AT1G80280","alpha/beta-Hydrolases superfamily protein(AT1G80280)",844368
"1421","AT2G28080","UGT86A2","UDP-Glycosyltransferase superfamily protein(AT2G28080)",817352
"1422","AT4G11450","AT4G11450","bromo-adjacent domain protein, putative (DUF3527)(AT4G11450)",826749
"1423","AT1G04730","CTF18","P-loop containing nucleoside triphosphate hydrolases superfamily protein(CTF18)",839431
"1424","AT5G06550","AT5G06550","transferring glycosyl group transferase(AT5G06550)",830543
"1425","AT5G53880","AT5G53880","hypothetical protein(AT5G53880)",835469
"1426","AT2G19730","RPL28A","Ribosomal L28e protein family(AT2G19730)",816492
"1427","AT1G27400","RPL17A","Ribosomal protein L22p/L17e family protein(AT1G27400)",839630
"1428","AT1G67430","RPL17B","Ribosomal protein L22p/L17e family protein(AT1G67430)",843063
"1429","AT2G47610","RPL7AA","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT2G47610)",819374
"1430","AT4G18100","RPL32A","Ribosomal protein L32e(AT4G18100)",827535
"1431","AT4G17390","RPL15B","Ribosomal protein L23/L15e family protein(AT4G17390)",827451
"1432","AT5G16130","RPS7C","Ribosomal protein S7e family protein(AT5G16130)",831470
"1433","AT2G01250","RPL7B","Ribosomal protein L30/L7 family protein(AT2G01250)",814652
"1434","AT3G07110","RPL13AA","Ribosomal protein L13 family protein(AT3G07110)",819897
"1435","AT1G31760","AT1G31760","SWIB/MDM2 domain superfamily protein(AT1G31760)",840063
"1436","AT3G12670","emb2742","CTP synthase family protein(emb2742)",820447
"1437","AT4G21065","PCMP-H28","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G21065)",5008150
"1438","AT5G39840","AT5G39840","ATP-dependent RNA helicase(AT5G39840)",833980
"1439","AT2G04390","RPS17A","Ribosomal S17 family protein(AT2G04390)",814978
"1440","AT3G53870","RPS3B","Ribosomal protein S3 family protein(AT3G53870)",824554
"1441","AT3G59650","AT3G59650","mitochondrial ribosomal protein L51/S25/CI-B8 family protein(AT3G59650)",825134
"1442","AT1G77670","AT1G77670","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AT1G77670)",844103
"1443","AT4G36910","CBSX1","Cystathionine beta-synthase (CBS) family protein(LEJ2)",829844
"1444","AT1G28395","AT1G28395","hypothetical protein(AT1G28395)",839737
"1445","AT5G05830","AT5G05830","RING/FYVE/PHD zinc finger superfamily protein(AT5G05830)",830468
"1446","AT2G22080","AT2G22080","transmembrane protein(AT2G22080)",816743
"1447","AT4G29730","MSI5","nucleosome/chromatin assembly factor group C5(NFC5)",829094
"1448","AT1G63470","AHL5","AT hook motif DNA-binding family protein(AT1G63470)",842653
"1449","AT4G28780","AT4G28780","GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G28780)",828999
"1450","AT4G22250","AT4G22250","RING/U-box superfamily protein(AT4G22250)",828320
"1451","AT5G64630","FAS2","Transducin/WD40 repeat-like superfamily protein(FAS2)",836584
"1452","AT1G13030","AT1G13030","sphere organelles protein-like protein(AT1G13030)",837860
"1453","AT3G53760","GCP4","GAMMA-TUBULIN COMPLEX PROTEIN 4(GCP4)",824543
"1454","AT4G00020","BRCA2A","BREAST CANCER 2 like 2A(BRCA2(IV))",828230
"1455","AT3G20380","AT3G20380","TRAF-like family protein(AT3G20380)",821583
"1456","AT5G45140","NRPC2","nuclear RNA polymerase C2(NRPC2)",834550
"1457","AT1G69020","AT1G69020","Prolyl oligopeptidase family protein(AT1G69020)",843234
"1458","AT5G25780","EIF3B-2","eukaryotic translation initiation factor 3B-2(EIF3B-2)",832647
"1459","AT1G49390","AT1G49390","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G49390)",841362
"1460","AT5G67200","AT5G67200","Leucine-rich repeat protein kinase family protein(AT5G67200)",836855
"1461","AT5G05790","AT5G05790","Duplicated homeodomain-like superfamily protein(AT5G05790)",830464
"1462","AT4G01560","MEE49","Ribosomal RNA processing Brix domain protein(MEE49)",828136
"1463","AT1G27130","GSTU13","glutathione S-transferase tau 13(GSTU13)",839602
"1464","AT1G50110","BCAT6","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(AT1G50110)",841433
"1465","AT4G03010","AT4G03010","RNI-like superfamily protein(AT4G03010)",828113
"1466","AT3G19370","AT3G19370","filament-like protein (DUF869)(AT3G19370)",821471
"1467","AT5G11790","NDL2","N-MYC downregulated-like 2(NDL2)",831051
"1468","AT3G56900","AAAS","Transducin/WD40 repeat-like superfamily protein(AT3G56900)",824857
"1469","AT5G24380","YSL2","YELLOW STRIPE like 2(YSL2)",832509
"1470","AT2G38090","AT2G38090","Duplicated homeodomain-like superfamily protein(AT2G38090)",818387
"1471","AT5G06940","AT5G06940","Leucine-rich repeat receptor-like protein kinase family protein(AT5G06940)",830585
"1472","AT1G64600","AT1G64600","copper ion binding / methyltransferase(AT1G64600)",842768
"1473","AT4G18820","F28A21.230","AAA-type ATPase family protein(AT4G18820)",827616
"1474","AT5G27330","AT5G27330","Prefoldin chaperone subunit family protein(AT5G27330)",832791
"1475","AT1G55130","TMN6","Endomembrane protein 70 protein family(TMN6)",841956
"1476","AT2G36070","TIM44-2","translocase inner membrane subunit 44-2(TIM44-2)",818180
"1477","AT3G07130","PAP15","purple acid phosphatase 15(PAP15)",819899
"1478","AT4G25340","FKBP53","FK506 BINDING PROTEIN 53(FKBP53)",828637
"1479","AT1G67630","POLA2","DNA polymerase alpha 2(POLA2)",843086
"1480","AT2G16440","MCM4","Minichromosome maintenance (MCM2/3/5) family protein(MCM4)",816142
"1481","AT2G45030","MEFG2","Translation elongation factor EFG/EF2 protein(AT2G45030)",819110
"1482","AT1G21740","AT1G21740","DUF630 family protein, putative (DUF630 and DUF632)(AT1G21740)",838778
"1483","AT5G26710","AT5G26710","Glutamyl/glutaminyl-tRNA synthetase, class Ic(AT5G26710)",832718
"1484","AT5G03170","FLA11","FASCICLIN-like arabinogalactan-protein 11(FLA11)",831914
"1485","AT1G20720","AT1G20720","RAD3-like DNA-binding helicase protein(AT1G20720)",838662
"1486","AT2G15690","PCMP-H66","Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G15690)",816062
"1487","AT1G73940","AT1G73940","tumor necrosis factor receptor family protein(AT1G73940)",843731
"1488","AT3G27280","PHB4","prohibitin 4(PHB4)",822347
"1489","AT1G14620","DECOY","decoy(DECOY)",838024
"1490","AT4G30520","AT4G30520","Leucine-rich repeat protein kinase family protein(SARK)",829175
"1491","AT4G34570","THY-2","thymidylate synthase 2(THY-2)",829609
"1492","AT1G05460","SDE3","P-loop containing nucleoside triphosphate hydrolases superfamily protein(SDE3)",837047
"1493","AT1G11130","SUB","Leucine-rich repeat protein kinase family protein(SUB)",837654
"1494","AT5G15550","AT5G15550","Transducin/WD40 repeat-like superfamily protein(AT5G15550)",831408
"1495","AT3G22790","NET1A","Kinase interacting (KIP1-like) family protein(NET1A)",821850
"1496","AT1G77550","AT1G77550","tubulin-tyrosine ligase(AT1G77550)",844091
"1497","AT2G43650","EMB2777","Sas10/U3 ribonucleoprotein (Utp) family protein(EMB2777)",818967
"1498","AT3G20260","AT3G20260","DUF1666 family protein (DUF1666)(AT3G20260)",821570
"1499","AT4G26760","MAP65-2","microtubule-associated protein 65-2(MAP65-2)",828783
"1500","AT1G48920","NUCL1","nucleolin like 1(NUC-L1)",841314
"1501","AT3G23830","RBG4","glycine-rich RNA-binding protein 4(GRP4)",821966
"1502","AT2G20060","AT2G20060","Ribosomal protein L4/L1 family(AT2G20060)",816525
"1503","AT5G22440","RPL10AC","Ribosomal protein L1p/L10e family(AT5G22440)",832305
"1504","AT5G50375","CPI1","cyclopropyl isomerase(CPI1)",835105
"1505","AT5G53090","AT5G53090","NAD(P)-binding Rossmann-fold superfamily protein(AT5G53090)",835389
"1506","AT4G11550","AT4G11550","Cysteine/Histidine-rich C1 domain family protein(AT4G11550)",826759
"1507","AT4G16700","PSD1","phosphatidylserine decarboxylase 1(PSD1)",827373
"1508","AT3G05140","RBK2","ROP binding protein kinases 2(RBK2)",819676
"1509","AT2G45050","GATA2","GATA transcription factor 2(GATA2)",819112
"1510","AT5G58930","AT5G58930","hypothetical protein (DUF740)(AT5G58930)",836010
"1511","AT2G23950","AT2G23950","Leucine-rich repeat protein kinase family protein(AT2G23950)",816928
"1512","AT3G27906","AT3G27906","hypothetical protein(AT3G27906)",3768963
"1513","AT1G60630","AT1G60630","Leucine-rich repeat protein kinase family protein(AT1G60630)",842357
"1514","AT1G75710","AT1G75710","C2H2-like zinc finger protein(AT1G75710)",843905
"1515","AT1G51170","UNC","Protein kinase superfamily protein(UCN)",841540
"1516","AT3G21420","AT3G21420","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(LBO1)",821696
"1517","AT5G50150","AT5G50150","NEP-interacting protein, putative (DUF239)(AT5G50150)",835080
"1518","AT4G13720","AT4G13720","Inosine triphosphate pyrophosphatase family protein(AT4G13720)",827006
"1519","AT1G23940","AT1G23940",NA,NA
"1520","AT3G55170","RPL35C","Ribosomal L29 family protein(AT3G55170)",824683
"1521","AT1G71180","AT1G71180","6-phosphogluconate dehydrogenase family protein(AT1G71180)",843458
"1522","AT1G04480","RPL23C","Ribosomal protein L14p/L23e family protein(AT1G04480)",839511
"1523","AT2G27720","RPP2A","60S acidic ribosomal protein family(AT2G27720)",817318
"1524","AT1G07830","AT1G07830","ribosomal protein L29 family protein(AT1G07830)",837298
"1525","AT3G06040","AT3G06040","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein(AT3G06040)",819777
"1526","AT1G32900","GBSS1","UDP-Glycosyltransferase superfamily protein(GBSS1)",840184
"1527","AT3G10610","RPS17C","Ribosomal S17 family protein(AT3G10610)",820230
"1528","AT1G07790","HTB1","Histone superfamily protein(HTB1)",837293
"1529","AT3G60770","RPS13A","Ribosomal protein S13/S15(AT3G60770)",825248
"1530","AT1G14180","AT1G14180","RING/U-box superfamily protein(AT1G14180)",837977
"1531","AT4G18570","AT4G18570","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G18570)",827588
"1532","AT5G19290","AT5G19290","alpha/beta-Hydrolases superfamily protein(AT5G19290)",832049
"1533","AT2G45480","AtGRF9","growth-regulating factor 9(GRF9)",819156
"1534","AT3G13960","GRF5","growth-regulating factor 5(GRF5)",820609
"1535","AT5G60670","RPL12C","Ribosomal protein L11 family protein(AT5G60670)",836188
"1536","AT4G18730","RPL11B","ribosomal protein L16B(RPL16B)",827607
"1537","AT5G56530","AT5G56530","tRNA-splicing ligase (DUF239)(AT5G56530)",835754
"1538","AT1G01100","RPP1A","60S acidic ribosomal protein family(AT1G01100)",839410
"1539","AT3G18740","RPL30C","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(RLK902)",821405
"1540","AT1G57660","RPL21F","Translation protein SH3-like family protein(AT1G57660)",842142
"1541","AT3G49910","RPL26A","Translation protein SH3-like family protein(AT3G49910)",824153
"1542","AT5G02960","RPS23B","Ribosomal protein S12/S23 family protein(AT5G02960)",831724
"1543","AT1G08260","POL2A","DNA polymerase epsilon catalytic subunit(TIL1)",837346
"1544","AT3G43610","AT3G43610","Spc97 / Spc98 family of spindle pole body (SBP) component(AT3G43610)",823458
"1545","AT1G75200","TYW1","flavodoxin family protein / radical SAM domain-containing protein(AT1G75200)",843857
"1546","AT5G67100","POLA","DNA-directed DNA polymerase(ICU2)",836845
"1547","AT1G79620","AT1G79620","Leucine-rich repeat protein kinase family protein(AT1G79620)",844301
"1548","AT5G45290","AT5G45290","RING/U-box superfamily protein(AT5G45290)",834565
"1549","AT2G22920","SCPL12","serine carboxypeptidase-like 12(SCPL12)",816823
"1550","AT3G25560","NIK2","NSP-interacting kinase 2(NIK2)",822143
"1551","AT3G18850","LPAT5","lysophosphatidyl acyltransferase 5(LPAT5)",821418
"1552","AT1G58270","ZW9","TRAF-like family protein(ZW9)",842196
"1553","AT5G63920","TOP3A","topoisomerase 3alpha(TOP3A)",836513
"1554","AT3G23190","AT3G23190","HR-like lesion-inducing protein-like protein(AT3G23190)",821897
"1555","AT3G63430","AT3G63430","zinc finger CCCH domain protein(TRM5)",825518
"1556","AT4G29690","AT4G29690","Alkaline-phosphatase-like family protein(AT4G29690)",829090
"1557","AT1G20570","AT1G20570","Spc97 / Spc98 family of spindle pole body (SBP) component(AT1G20570)",838645
"1558","AT4G33330","GUX2","plant glycogenin-like starch initiation protein 3(PGSIP3)",829469
"1559","AT1G74500","PRE3","activation-tagged BRI1(brassinosteroid-insensitive 1)-suppressor 1(BS1)",843791
"1560","AT2G40320","TBL33","TRICHOME BIREFRINGENCE-LIKE 33(TBL33)",818625
"1561","AT3G14000","BRXL2","DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein(ATBRXL2)",820614
"1562","AT3G46990","AT3G46990","DUF740 family protein, putative (DUF740)(AT3G46990)",823852
"1563","AT1G80370","CYCA2-4","Cyclin A2;4(CYCA2;4)",844377
"1564","AT5G55820","AT5G55820","inner centromere protein, ARK-binding region protein(WYR)",835676
"1565","AT2G41670","SIN2","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G41670)",818765
"1566","AT3G04820","AT3G04820","Pseudouridine synthase family protein(AT3G04820)",819642
"1567","AT1G09090","RBOHB","respiratory burst oxidase-like protein(RBOHB)",837430
"1568","AT5G01881","AT5G01881","transmembrane protein(AT5G01881)",3770616
"1569","AT4G37640","ACA2","calcium ATPase 2(ACA2)",829918
"1570","AT3G21230","4CL4","4-coumarate:CoA ligase 5(4CL5)",821677
"1571","AT4G29920","AT4G29920","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein(AT4G29920)",829115
"1572","AT4G20910","HEN1","double-stranded RNA binding protein-related / DsRBD protein-like protein(HEN1)",827839
"1573","AT5G58300","AT5G58300","Leucine-rich repeat protein kinase family protein(AT5G58300)",835942
"1574","AT4G30450","AT4G30450","glycine-rich protein(AT4G30450)",829168
"1575","AT5G26310","UGT72E3","UDP-Glycosyltransferase superfamily protein(UGT72E3)",832700
"1576","AT1G62330","AT1G62330","O-fucosyltransferase family protein(AT1G62330)",842531
"1577","AT3G59890","DAPB2","Dihydrodipicolinate reductase, bacterial/plant(AT3G59890)",825159
"1578","AT1G23410","RPS27AA","Ribosomal protein S27a / Ubiquitin family protein(AT1G23410)",838949
