"","gene","symbol","Description","Entrez"
"1288","AT1G14450","AT1G14450","NADH dehydrogenase (ubiquinone)s(AT1G14450)",838007
"1289","AT3G25905","CLE27","CLAVATA3/ESR-RELATED 27(CLE27)",822187
"1290","AT5G18690","AGP25","arabinogalactan protein 25(AGP25)",831987
"1291","AT5G48450","sks3","SKU5 similar 3(sks3)",834900
"1292","AT5G59720","HSP18.1","heat shock protein 18.2(HSP18.2)",836093
"1293","AT2G28510","DOF2.1","Dof-type zinc finger DNA-binding family protein(AT2G28510)",817399
"1294","AT5G59350","AT5G59350","transmembrane protein(AT5G59350)",836054
"1295","AT4G26960","AT4G26960","hypothetical protein(AT4G26960)",828803
"1296","AT5G44400","AT5G44400","FAD-binding Berberine family protein(AT5G44400)",834466
"1297","AT4G12890","AT4G12890","Gamma interferon responsive lysosomal thiol (GILT) reductase family protein(AT4G12890)",826901
"1298","AT5G40300","AT5G40300","Uncharacterized protein family (UPF0497)(AT5G40300)",834028
"1299","AT3G22840","ELIP1","Chlorophyll A-B binding family protein(ELIP1)",821855
"1300","AT5G47060","AT5G47060","hypothetical protein (DUF581)(AT5G47060)",834752
"1301","AT1G72570","AIL1","Integrase-type DNA-binding superfamily protein(AT1G72570)",843589
"1302","AT3G13130","AT3G13130","transmembrane protein(AT3G13130)",820501
"1303","AT2G34490","CYP710A2","cytochrome P450, family 710, subfamily A, polypeptide 2(CYP710A2)",818012
"1304","AT3G27570","AT3G27570","Sucrase/ferredoxin-like family protein(AT3G27570)",822379
"1305","AT4G13290","CYP71A19","cytochrome P450, family 71, subfamily A, polypeptide 19(CYP71A19)",826959
"1306","AT1G54030","MVP1","GDSL-like Lipase/Acylhydrolase superfamily protein(MVP1)",841841
"1307","AT4G05390","RFNR1","root FNR 1(RFNR1)",825887
"1308","AT5G58970","PUMP2","uncoupling protein 2(UCP2)",836014
"1309","AT3G52730","AT3G52730","ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein(AT3G52730)",824439
"1310","AT4G24265","AT4G24265","homeobox protein(AT4G24265)",828528
"1311","AT1G21750","PDIL1-1","PDI-like 1-1(PDIL1-1)",838779
"1312","AT4G24190","SHD","Chaperone protein htpG family protein(SHD)",828520
"1313","AT2G22480","PFK5","phosphofructokinase 5(PFK5)",816781
"1314","AT3G01800","AT3G01800","Ribosome recycling factor(AT3G01800)",821076
"1315","AT3G48700","CXE13","carboxyesterase 13(CXE13)",824031
"1316","AT3G56950","SIP2-1","small and basic intrinsic protein 2;1(SIP2;1)",824862
"1317","AT5G24660","LSU2","response to low sulfur 2(LSU2)",832538
"1318","AT5G25170","AT5G25170","PPPDE putative thiol peptidase family protein(AT5G25170)",832588
"1319","AT1G03820","AT1G03820","E6-like protein(AT1G03820)",839400
"1320","AT3G04120","GAPC1","glyceraldehyde-3-phosphate dehydrogenase C subunit 1(GAPC1)",819567
"1321","AT3G44730","KP1","kinesin-like protein 1(KP1)",823602
"1322","AT3G50960","PLP3A","thioredoxin domain PLP3A-like protein(PLP3a)",824260
"1323","AT4G33280","REM16","AP2/B3-like transcriptional factor family protein(AT4G33280)",829464
"1324","AT1G58280","AT1G58280","Phosphoglycerate mutase family protein(AT1G58280)",842197
"1325","AT3G50630","KRP2","KIP-related protein 2(KRP2)",824226
"1326","AT3G02090","MPPBETA","Insulinase (Peptidase family M16) protein(MPPBETA)",821084
"1327","AT4G16210","ECHIA","enoyl-CoA hydratase/isomerase A(ECHIA)",827314
"1328","AT1G70800","AT1G70800","Calcium-dependent lipid-binding (CaLB domain) family protein(EHB1)",843417
"1329","AT5G42890","ATSCP2","sterol carrier protein 2(SCP2)",834300
"1330","AT5G09600","SDH3-1","succinate dehydrogenase 3-1(SDH3-1)",830819
"1331","AT5G65750","AT5G65750","2-oxoglutarate dehydrogenase, E1 component(AT5G65750)",836704
"1332","AT1G67856","AT1G67856","RING/U-box superfamily protein(AT1G67856)",6240476
"1333","AT5G55070","AT5G55070","Dihydrolipoamide succinyltransferase(AT5G55070)",835598
"1334","AT2G01150","RHA2B","RING-H2 finger protein 2B(RHA2B)",814644
"1335","AT4G35260","IDH1","isocitrate dehydrogenase 1(IDH1)",829679
"1336","AT5G10770","AT5G10770","Eukaryotic aspartyl protease family protein(AT5G10770)",830944
"1337","AT4G02700","SULTR3","sulfate transporter 3;2(SULTR3;2)",828201
"1338","AT4G34710","SPE2","arginine decarboxylase 2(ADC2)",829623
"1339","AT4G36010","AT4G36010","Pathogenesis-related thaumatin superfamily protein(AT4G36010)",829757
"1340","AT5G13420","AT5G13420","Aldolase-type TIM barrel family protein(TRA2)",831183
"1341","AT1G78970","LUP1","lupeol synthase 1(LUP1)",844237
"1342","AT5G13490","AAC2","ADP/ATP carrier 2(AAC2)",831193
"1343","AT1G07750","AT1G07750","RmlC-like cupins superfamily protein(AT1G07750)",837290
"1344","AT1G17890","GER2","NAD(P)-binding Rossmann-fold superfamily protein(GER2)",838368
"1345","AT5G24310","ABIL3","ABL interactor-like protein 3(ABIL3)",832498
"1346","AT5G41900","AT5G41900","alpha/beta-Hydrolases superfamily protein(AT5G41900)",834195
"1347","AT2G46930","PAE3","Pectinacetylesterase family protein(AT2G46930)",819307
"1348","AT3G13610","F6'H1","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G13610)",820564
"1349","AT2G32220","RPL27A","Ribosomal L27e protein family(AT2G32220)",817781
"1350","AT5G65510","AIL7","AINTEGUMENTA-like 7(AIL7)",836677
"1351","AT3G21560","UGT84A2","UDP-Glycosyltransferase superfamily protein(UGT84A2)",821710
"1352","AT1G61800","GPT2","glucose-6-phosphate/phosphate translocator 2(GPT2)",842477
"1353","AT2G02840","AT2G02840","nucleic acid/zinc ion-binding protein(AT2G02840)",814815
"1354","AT3G22540","AT3G22540","hypothetical protein (DUF1677)(AT3G22540)",821825
"1355","AT5G17220","GSTF12","glutathione S-transferase phi 12(GSTF12)",831586
"1356","AT4G21760","BGLU47","beta-glucosidase 47(BGLU47)",828264
"1357","AT4G22880","LDOX","leucoanthocyanidin dioxygenase(LDOX)",828387
"1358","AT5G42800","DFRA","dihydroflavonol 4-reductase(DFR)",834291
"1359","AT3G18280","AT3G18280","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G18280)",821356
"1360","AT4G09820","TT8","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(TT8)",826571
"1361","AT5G66760","SDH1-1","succinate dehydrogenase 1-1(SDH1-1)",836809
"1362","AT3G25260","NPF4.1","Major facilitator superfamily protein(AT3G25260)",822120
"1363","AT3G02885","GASA5","GAST1 protein homolog 5(GASA5)",821194
"1364","AT5G25190","ERF003","Integrase-type DNA-binding superfamily protein(ESE3)",832590
"1365","AT5G16510","RGP5","Alpha-1,4-glucan-protein synthase family protein(RGP5)",831513
"1366","AT1G17745","PGDH2","D-3-phosphoglycerate dehydrogenase(PGDH)",838352
"1367","AT2G22780","PMDH1","peroxisomal NAD-malate dehydrogenase 1(PMDH1)",816808
"1368","AT4G18360","GLO5","Aldolase-type TIM barrel family protein(GOX3)",827563
"1369","AT1G58360","AAP1","amino acid permease 1(AAP1)",842205
"1370","AT3G59140","ABCC10","multidrug resistance-associated protein 14(ABCC10)",825083
"1371","AT1G09960","SUC4","sucrose transporter 4(SUT4)",837530
"1372","AT3G43810","CAM7","calmodulin 7(CAM7)",823492
"1373","AT2G46970","PIL1","phytochrome interacting factor 3-like 1(PIL1)",819311
"1374","AT3G61820","AT3G61820","Eukaryotic aspartyl protease family protein(AT3G61820)",825355
"1375","AT1G64390","AtGH9C2","glycosyl hydrolase 9C2(GH9C2)",842747
"1376","AT5G66690","UGT72E2","UDP-Glycosyltransferase superfamily protein(UGT72E2)",836802
"1377","AT5G63580","FLS2","flavonol synthase 2(FLS2)",836477
"1378","AT1G66830","AT1G66830","Leucine-rich repeat protein kinase family protein(AT1G66830)",843001
"1379","AT5G08160","ATPK3","serine/threonine protein kinase 3(PK3)",830712
"1380","AT2G43490","AT2G43490","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT2G43490)",818950
"1381","AT3G09810","IDH6","isocitrate dehydrogenase VI(IDH-VI)",820139
"1382","AT3G58860","AT3G58860","F-box/RNI-like superfamily protein(AT3G58860)",825055
"1383","AT5G62620","B3GALT19","Galactosyltransferase family protein(AT5G62620)",836383
"1384","AT3G26960","AT3G26960","Pollen Ole e 1 allergen and extensin family protein(AT3G26960)",822314
"1385","AT3G52990","AT3G52990","Pyruvate kinase family protein(AT3G52990)",824465
"1386","AT2G23000","SCPL10","serine carboxypeptidase-like 10(scpl10)",816831
"1387","AT5G54800","GPT1","glucose 6-phosphate/phosphate translocator 1(GPT1)",835570
"1388","AT2G25530","AT2G25530","AFG1-like ATPase family protein(AT2G25530)",817091
"1389","AT3G62610","ATMYB11","myb domain protein 11(MYB11)",825435
"1390","AT1G80230","COX5B-2","Rubredoxin-like superfamily protein(AT1G80230)",844363
"1391","AT1G78050","PGM","phosphoglycerate/bisphosphoglycerate mutase(PGM)",844140
"1392","AT2G38390","PER23","Peroxidase superfamily protein(AT2G38390)",818420
"1393","AT5G66816","AT5G66816","DNA-directed RNA polymerase II subunit RPB1-like protein(AT5G66816)",6240245
"1394","AT5G18560","ERF086","Integrase-type DNA-binding superfamily protein(PUCHI)",831974
"1395","AT5G65990","AT5G65990","Transmembrane amino acid transporter family protein(AT5G65990)",836729
"1396","AT4G18630","AT4G18630","hypothetical protein (DUF688)(AT4G18630)",827597
"1397","AT5G65140","TPPJ","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TPPJ)",836638
"1398","AT2G44450","BGLU15","beta glucosidase 15(BGLU15)",819052
"1399","AT5G55200","AT5G55200","Co-chaperone GrpE family protein(MGE1)",835613
"1400","AT1G55900","TIM50","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TIM50)",842040
"1401","AT3G02360","AT3G02360","6-phosphogluconate dehydrogenase family protein(AT3G02360)",821163
"1402","AT3G03250","UGP","UDP-GLUCOSE PYROPHOSPHORYLASE 1(UGP1)",821313
"1403","AT5G37510","EMB1467","NADH-ubiquinone dehydrogenase(EMB1467)",833729
"1404","AT1G74030","ENO1","enolase 1(ENO1)",843741
"1405","AT3G52370","FLA15","FASCICLIN-like arabinogalactan protein 15 precursor(FLA15)",824402
"1406","AT2G22900","GT7","Galactosyl transferase GMA12/MNN10 family protein(AT2G22900)",816821
"1407","AT5G10730","AT5G10730","NAD(P)-binding Rossmann-fold superfamily protein(AT5G10730)",830939
"1408","AT5G26860","LON1","lon protease 1(LON1)",832744
"1409","AT5G65100","EIL5","Ethylene insensitive 3 family protein(AT5G65100)",836634
"1410","AT3G27240","CYC11","Cytochrome C1 family(AT3G27240)",822343
"1411","AT5G05010","AT5G05010","clathrin adaptor complexes medium subunit family protein(AT5G05010)",830383
"1412","AT4G27070","TSB2","tryptophan synthase beta-subunit 2(TSB2)",828815
"1413","AT5G62500","EB1B","end binding protein 1B(EB1B)",836370
"1414","AT5G18550","AT5G18550","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT5G18550)",831973
"1415","AT5G45920","AT5G45920","SGNH hydrolase-type esterase superfamily protein(AT5G45920)",834632
"1416","AT3G23810","SAHH2","S-adenosyl-l-homocysteine (SAH) hydrolase 2(SAHH2)",821964
"1417","AT1G79550","PGK","phosphoglycerate kinase(PGK)",844293
"1418","AT2G36530","ENO2","Enolase(LOS2)",818226
"1419","AT4G35630","PSAT1","phosphoserine aminotransferase(PSAT)",829715
"1420","AT5G64080","AT5G64080","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP1)",836529
"1421","AT3G05190","AT3G05190","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(AT3G05190)",819683
"1422","AT4G04745","AT4G04745","hypothetical protein(AT4G04745)",825810
"1423","AT3G27400","AT3G27400","Pectin lyase-like superfamily protein(AT3G27400)",822361
"1424","AT3G52930","AT3G52930","Aldolase superfamily protein(FBA8)",824459
"1425","AT4G29130","HXK1","hexokinase 1(HXK1)",829034
"1426","AT1G24180","IAR4","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein(IAR4)",839031
"1427","AT5G08680","AT5G08680","ATP synthase alpha/beta family protein(AT5G08680)",830769
"1428","AT3G55410","AT3G55410","2-oxoglutarate dehydrogenase, E1 component(AT3G55410)",824707
"1429","AT1G23190","PGM3","Phosphoglucomutase/phosphomannomutase family protein(PGM3)",838927
"1430","AT5G48900","AT5G48900","Pectin lyase-like superfamily protein(AT5G48900)",834948
"1431","AT3G13930","AT3G13930","Dihydrolipoamide acetyltransferase, long form protein(AT3G13930)",820606
"1432","AT5G15490","UGD3","UDP-glucose 6-dehydrogenase family protein(UGD3)",831402
"1433","AT3G03600","RPS2","ribosomal protein S2(RPS2)",821211
"1434","AT3G17940","AT3G17940","Galactose mutarotase-like superfamily protein(AT3G17940)",820642
"1435","AT5G54900","RBP45A","RNA-binding protein 45A(RBP45A)",835581
"1436","AT2G17890","CPK16","calcium-dependent protein kinase 16(CPK16)",816299
"1437","AT5G57200","AT5G57200","ENTH/ANTH/VHS superfamily protein(AT5G57200)",835826
"1438","AT3G59440","CML4","Calcium-binding EF-hand family protein(AT3G59440)",825113
"1439","AT5G08570","AT5G08570","Pyruvate kinase family protein(AT5G08570)",830758
"1440","AT5G13110","G6PD2","glucose-6-phosphate dehydrogenase 2(G6PD2)",831150
"1441","AT5G49330","MYB111","myb domain protein 111(MYB111)",834993
"1442","AT1G07260","UGT71C3","UDP-glucosyl transferase 71C3(UGT71C3)",837237
"1443","AT2G16890","UGT90A1","UDP-Glycosyltransferase superfamily protein(AT2G16890)",816190
"1444","AT1G04650","AT1G04650","holliday junction resolvase(AT1G04650)",839457
"1445","AT2G34050","AT2G34050","ATP synthase F1 complex assembly factor(AT2G34050)",817966
"1446","AT1G24310","NUP54","nuclear pore complex protein(AT1G24310)",839047
"1447","AT2G23630","sks16","SKU5 similar 16(sks16)",816895
"1448","AT4G12840","AT4G12840","GTPase Der (DUF707)(AT4G12840)",826896
"1449","AT4G35560","AT4G35560","Transducin/WD40 repeat-like superfamily protein(DAW1)",829708
"1450","AT1G11000","MLO4","Seven transmembrane MLO family protein(MLO4)",837643
"1451","AT1G34350","AT1G34350","Tmem18(AT1G34350)",840336
"1452","AT1G77610","UDP-GALT1","EamA-like transporter family protein(AT1G77610)",844096
"1453","AT5G40760","ACG12","glucose-6-phosphate dehydrogenase 6(G6PD6)",834076
"1454","AT4G18610","LSH9","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH9)",28720146
"1455","AT1G80120","AT1G80120","LURP-one-like protein (DUF567)(AT1G80120)",844352
"1456","AT3G17420","GPK1","glyoxysomal protein kinase 1(GPK1)",821006
"1457","AT1G52080","AR791","actin binding protein family(AR791)",841637
"1458","AT2G26290","ARSK1","root-specific kinase 1(ARSK1)",817169
"1459","AT2G03220","FUT1","fucosyltransferase 1(FT1)",814851
"1460","AT3G27870","ALA8","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT3G27870)",822407
"1461","AT3G26460","AT3G26460","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT3G26460)",822251
"1462","AT5G03260","LAC11","laccase 11(LAC11)",831887
"1463","AT1G18600","ATRBL12","RHOMBOID-like protein 12(RBL12)",838441
"1464","AT1G45191","BGLU1","Glycosyl hydrolase superfamily protein(BGLU1)",841088
"1465","AT5G10120","EIL4","Ethylene insensitive 3 family protein(AT5G10120)",830876
"1466","AT1G30070","AT1G30070","SGS domain-containing protein(AT1G30070)",839886
"1467","AT2G23910","AT2G23910","NAD(P)-binding Rossmann-fold superfamily protein(AT2G23910)",816923
"1468","AT2G41280","M10","late embryogenesis abundant protein (M10) / LEA protein M10(M10)",818727
"1469","AT4G10380","NIP5-1","NOD26-like intrinsic protein 5;1(NIP5;1)",826630
"1470","AT1G68795","CLE12","CLAVATA3/ESR-RELATED 12(CLE12)",843211
"1471","AT4G05020","NDB2","NAD(P)H dehydrogenase B2(NDB2)",825844
"1472","AT5G20045","AT5G20045","transmembrane protein(AT5G20045)",2745992
"1473","AT5G37990","AT5G37990","S-adenosyl-L-methionine-dependent methyltransferase superfamily protein(AT5G37990)",833778
"1474","AT1G71015","AT1G71015","plastid movement impaired protein(AT1G71015)",843441
"1475","AT5G24780","VSP1","vegetative storage protein 1(VSP1)",832547
"1476","AT5G38000","AT5G38000","Zinc-binding dehydrogenase family protein(AT5G38000)",833779
"1477","AT2G26390","AT2G26390","Serine protease inhibitor (SERPIN) family protein(AT2G26390)",817179
"1478","AT4G11350","AT4G11350","transferring glycosyl group transferase (DUF604)(AT4G11350)",826737
"1479","AT4G27170","AT2S4","seed storage albumin 4(SESA4)",828825
"1480","AT1G80133","EPFL8","EPIDERMAL PATTERNING FACTOR-like protein(AT1G80133)",5007859
"1481","AT5G18090","AT5G18090","AP2/B3-like transcriptional factor family protein(AT5G18090)",831636
"1482","AT1G18980","AT1G18980","RmlC-like cupins superfamily protein(AT1G18980)",838479
"1483","AT1G68390","AT1G68390","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT1G68390)",843168
"1484","AT3G61680","AT3G61680","alpha/beta-Hydrolases superfamily protein(AT3G61680)",825341
"1485","AT5G35960","AT5G35960","Protein kinase family protein(AT5G35960)",833587
"1486","AT1G04660","AT1G04660","glycine-rich protein(AT1G04660)",839454
"1487","AT3G46270","AT3G46270","receptor protein kinase-like protein(AT3G46270)",823772
"1488","AT5G54030","AT5G54030","Cysteine/Histidine-rich C1 domain family protein(AT5G54030)",835486
"1489","AT1G51420","SPP1","sucrose-phosphatase 1(SPP1)",841567
"1490","AT4G19230","CYP707A1","cytochrome P450, family 707, subfamily A, polypeptide 1(CYP707A1)",827663
"1491","AT5G19440","AT5G19440","NAD(P)-binding Rossmann-fold superfamily protein(AT5G19440)",832064
"1492","AT2G40820","SCAB2","stomatal closure actin-binding-like protein(AT2G40820)",818679
"1493","AT1G23800","ALDH2B7","aldehyde dehydrogenase 2B7(ALDH2B7)",838991
"1494","AT2G35190","NPSN11","Putative plant snare 11(NPSN11)",818086
"1495","AT4G01480","PPA5","pyrophosphorylase 5(PPa5)",827962
"1496","AT2G21510","AT2G21510","DNAJ heat shock N-terminal domain-containing protein(AT2G21510)",816690
"1497","AT5G65470","AT5G65470","O-fucosyltransferase family protein(AT5G65470)",836672
"1498","AT5G45095","AT5G45095","hypothetical protein(AT5G45095)",834542
"1499","AT4G30470","AT4G30470","NAD(P)-binding Rossmann-fold superfamily protein(AT4G30470)",829170
"1500","AT5G47880","ERF1-1","eukaryotic release factor 1-1(ERF1-1)",834839
"1501","AT2G22290","RABH1D","RAB GTPase homolog H1D(RABH1d)",816761
"1502","AT2G33880","WOX9","homeobox-3(HB-3)",817958
"1503","AT2G26130","AT2G26130","RING/U-box protein with C6HC-type zinc finger(AT2G26130)",817153
"1504","AT3G24540","PERK3","Protein kinase superfamily protein(PERK3)",822050
"1505","AT3G60270","AT3G60270","Cupredoxin superfamily protein(AT3G60270)",825198
"1506","AT5G48000","CYP708A2","cytochrome P450, family 708, subfamily A, polypeptide 2(CYP708A2)",834851
"1507","AT5G48010","THAS1","thalianol synthase 1(THAS1)",834852
"1508","AT5G03820","AT5G03820","GDSL-like Lipase/Acylhydrolase family protein(AT5G03820)",831713
"1509","AT5G42600","MRN1","marneral synthase(MRN1)",834267
"1510","AT1G15630","AT1G15630","transmembrane protein(AT1G15630)",838133
"1511","AT1G30140","AT1G30140","Myb/SANT-like DNA-binding domain protein(AT1G30140)",839894
"1512","AT3G12890","ASML2","activator of spomin::LUC2(ASML2)",820472
"1513","AT2G43040","NPG1","tetratricopeptide repeat (TPR)-containing protein(NPG1)",818906
"1514","AT3G10660","CPK2","calmodulin-domain protein kinase cdpk isoform 2(CPK2)",820235
"1515","AT2G47950","AT2G47950","myelin transcription factor-like protein(AT2G47950)",819407
"1516","AT5G17810","WOX12","WUSCHEL related homeobox 12(WOX12)",831649
"1517","AT2G43870","AT2G43870","Pectin lyase-like superfamily protein(AT2G43870)",818991
"1518","AT3G48940","AT3G48940","Remorin family protein(AT3G48940)",824055
"1519","AT5G38610","AT5G38610","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT5G38610)",833851
"1520","AT5G36180","SCPL1","serine carboxypeptidase-like 1(scpl1)",833615
"1521","AT5G62310","IRE","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(IRE)",836352
"1522","AT4G09990","GXM2","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXM2)",826590
"1523","AT2G22930","UGT79B8","UDP-Glycosyltransferase superfamily protein(AT2G22930)",816824
"1524","AT2G38750","ANN4","annexin 4(ANNAT4)",818457
"1525","AT3G07900","AT3G07900","O-fucosyltransferase family protein(AT3G07900)",819981
"1526","AT4G00460","ROPGEF3","RHO guanyl-nucleotide exchange factor 3(ROPGEF3)",827967
"1527","AT1G34580","STP5","Major facilitator superfamily protein(AT1G34580)",840362
"1528","AT4G13990","AT4G13990","Exostosin family protein(AT4G13990)",827035
"1529","AT5G42590","CYP71A16","cytochrome P450, family 71, subfamily A, polypeptide 16(CYP71A16)",834266
"1530","AT1G14550","PER5","Peroxidase superfamily protein(AT1G14550)",838017
"1531","AT5G41730","AT5G41730","Protein kinase family protein(AT5G41730)",834176
"1532","AT3G45660","NPF2.6","Major facilitator superfamily protein(AT3G45660)",823708
"1533","AT3G53350","ICR5","ROP interactive partner 4(RIP3)",824503
"1534","AT2G34355","AT2G34355","Major facilitator superfamily protein(AT2G34355)",817998
"1535","AT1G02940","GSTF5","glutathione S-transferase (class phi) 5(GSTF5)",839479
"1536","AT4G14780","AT4G14780","Protein kinase superfamily protein(AT4G14780)",827133
"1537","AT2G33000","AT2G33000","ubiquitin-associated (UBA)/TS-N domain-containing protein-like protein(AT2G33000)",817862
"1538","AT1G22680","AT1G22680","hypothetical protein(AT1G22680)",838874
"1539","AT4G08620","SULTR1","sulfate transporter 1;1(SULTR1;1)",826426
"1540","AT1G73140","TBL31","trichome birefringence-like protein (DUF828)(TBL31)",843645
"1541","AT4G37950","AT4G37950","Rhamnogalacturonate lyase family protein(AT4G37950)",829951
"1542","AT2G14760","BHLH84","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G14760)",815964
"1543","AT4G18540","AT4G18540","transmembrane protein(AT4G18540)",827586
"1544","AT1G79330","AMC5","metacaspase 5(MC5)",844271
"1545","AT5G37300","WSD1","O-acyltransferase (WSD1-like) family protein(WSD1)",833704
"1546","AT3G02670","AT3G02670","Glycine-rich protein family(AT3G02670)",821280
"1547","AT5G50750","RGP4","reversibly glycosylated polypeptide 4(RGP4)",835147
"1548","AT1G64240","AT1G64240","hypothetical protein(AT1G64240)",3767630
"1549","AT4G29340","PRO3","profilin 4(PRF4)",829055
"1550","AT5G01680","CHX26","cation/H+ exchanger 26(CHX26)",831698
"1551","AT3G13640","ABCE1","RNAse l inhibitor protein 1(ABCE1)",820568
"1552","AT1G19115","AT1G19115","hypothetical protein(AT1G19115)",5007705
"1553","AT1G58037","AT1G58037","Cysteine/Histidine-rich C1 domain family protein(AT1G58037)",3767562
"1554","AT3G24535","AT3G24535","hypothetical protein(AT3G24535)",822049
"1555","AT3G16980","NRPB9A","RNA polymerases M/15 Kd subunit(NRPB9A)",820954
"1556","AT3G45440","LECRK16","Concanavalin A-like lectin protein kinase family protein(AT3G45440)",823682
"1557","AT1G34540","CYP94D1","cytochrome P450, family 94, subfamily D, polypeptide 1(CYP94D1)",840356
"1558","AT3G19500","BHLH113","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G19500)",821484
"1559","AT3G19430","AT3G19430","late embryogenesis abundant protein-related / LEA protein-like protein(AT3G19430)",821477
"1560","AT2G25330","AT2G25330","TRAF-like family protein(AT2G25330)",817071
"1561","AT5G40860","AT5G40860","transmembrane protein(AT5G40860)",834087
"1562","AT1G47600","TGG4","beta glucosidase 34(BGLU34)",841169
"1563","AT1G53920","GLIP5","GDSL-motif lipase 5(GLIP5)",841830
"1564","AT1G55420","EDA11","Cysteine/Histidine-rich C1 domain family protein(EDA11)",841989
"1565","AT3G21340","AT3G21340","Leucine-rich repeat protein kinase family protein(AT3G21340)",821688
"1566","AT5G55110","AT5G55110","Stigma-specific Stig1 family protein(AT5G55110)",835602
"1567","AT3G20140","CYP705A23","cytochrome P450, family 705, subfamily A, polypeptide 23(CYP705A23)",821557
"1568","AT1G01355","AT1G01355","Putative endonuclease or glycosyl hydrolase(AT1G01355)",6241268
"1569","AT5G61550","PUB52","U-box domain-containing protein kinase family protein(AT5G61550)",836276
"1570","AT3G52561","AT3G52561","hypothetical protein(AT3G52561)",6241261
"1571","AT4G14280","AT4G14280","ARM repeat superfamily protein(AT4G14280)",827069
"1572","AT3G48340","CEP2","Cysteine proteinases superfamily protein(CEP2)",823992
"1573","AT5G65090","MRH3","DNAse I-like superfamily protein(BST1)",836633
"1574","AT3G15700","AT3G15700","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G15700)",820813
"1575","AT1G73580","AT1G73580","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G73580)",843692
"1576","AT5G13150","ATEXO70C1","exocyst subunit exo70 family protein C1(EXO70C1)",831154
"1577","AT1G62320","AT1G62320","ERD (early-responsive to dehydration stress) family protein(AT1G62320)",842530
"1578","AT4G17920","ATL29","RING/U-box superfamily protein(AT4G17920)",827517
"1579","AT4G39700","AT4G39700","Heavy metal transport/detoxification superfamily protein(AT4G39700)",830125
"1580","AT1G64480","CBL8","calcineurin B-like protein 8(CBL8)",842756
"1581","AT5G63270","AT5G63270","RPM1-interacting protein 4 (RIN4) family protein(AT5G63270)",836447
"1582","AT1G07795","AT1G07795","forkhead box protein G1(AT1G07795)",837294
"1583","AT3G46760","LECRKS3","Protein kinase superfamily protein(AT3G46760)",823829
"1584","AT1G10980","AT1G10980","Lung seven transmembrane receptor family protein(AT1G10980)",837641
"1585","AT1G52950","AT1G52950","Nucleic acid-binding, OB-fold-like protein(AT1G52950)",841728
